iter	MultiClass
1517	0.2035174583
1518	0.2034290558
1519	0.203339225
1520	0.2032737267
1521	0.2031582587
1522	0.2031368458
1523	0.2030748497
1524	0.2029776305
1525	0.2028866082
1526	0.2028168665
1527	0.2027541247
1528	0.2026948923
1529	0.2025969974
1530	0.2024986621
1531	0.2024091861
1532	0.2023335755
1533	0.2022886241
1534	0.2021727441
1535	0.2021137516
1536	0.2019989131
1537	0.201897909
1538	0.2017900775
1539	0.2016927104
1540	0.2014884587
1541	0.2014497242
1542	0.2013862757
1543	0.2013381088
1544	0.2012933291
1545	0.2011704825
1546	0.2010919876
1547	0.2009938792
1548	0.2009299103
1549	0.2008381892
1550	0.2007829929
1551	0.2007167918
1552	0.2006204391
1553	0.2005503078
1554	0.2004831566
1555	0.200419682
1556	0.2002901959
1557	0.2002259899
1558	0.2001826045
1559	0.2001088666
1560	0.2000506749
1561	0.199997934
1562	0.1999292008
1563	0.1998694712
1564	0.1998235594
1565	0.1997412982
1566	0.1996438038
1567	0.1995905826
1568	0.1994801289
1569	0.1993537324
1570	0.1992381543
1571	0.1991768862
1572	0.1991023077
1573	0.1990355997
1574	0.1989783469
1575	0.1988804713
1576	0.1988144323
1577	0.198706832
1578	0.1986272511
1579	0.1985169354
1580	0.1984178461
1581	0.1983577365
1582	0.1982616661
1583	0.1981771275
1584	0.1981147076
1585	0.1980507623
1586	0.1980152501
1587	0.1978965007
1588	0.1978269252
1589	0.1977378206
1590	0.1976529502
1591	0.1975426462
1592	0.1974015028
1593	0.1973625743
1594	0.1973028622
1595	0.1972275945
1596	0.1971262747
1597	0.1970096446
1598	0.1969023502
1599	0.1968268172
1600	0.1967761649
1601	0.1967075753
1602	0.1966006453
1603	0.1965017656
1604	0.19642414
1605	0.196366121
1606	0.1963151575
1607	0.1961947342
1608	0.1961320111
1609	0.1960257452
1610	0.1959034766
1611	0.1957893097
1612	0.1957300786
1613	0.1956606115
1614	0.195618219
1615	0.1955507467
1616	0.1954871768
1617	0.1954426284
1618	0.1954162114
1619	0.1953651947
1620	0.1952860194
1621	0.1952033117
1622	0.1951486055
1623	0.1951270691
1624	0.1950152607
1625	0.1949399115
1626	0.1948885575
1627	0.1948096613
1628	0.1947183083
1629	0.1946800808
1630	0.19459213
1631	0.1945471079
1632	0.1944920386
1633	0.1944363876
1634	0.1942967507
1635	0.1942414815
1636	0.1941451978
1637	0.1940492755
1638	0.1939899994
1639	0.193951846
1640	0.1939104587
1641	0.1938078391
1642	0.1937334654
1643	0.1936458649
1644	0.1935010552
1645	0.1934500395
1646	0.1933077321
1647	0.1932322597
1648	0.1931522192
1649	0.1930684593
1650	0.1930140711
1651	0.1929600975
1652	0.1929155257
1653	0.192814535
1654	0.1927482532
1655	0.1927006914
1656	0.1926788639
1657	0.1926293388
1658	0.1924888379
1659	0.192417784
1660	0.1923543902
1661	0.1922654957
1662	0.192205332
1663	0.1921728577
1664	0.1921188372
1665	0.1920289063
1666	0.1919730932
1667	0.1918290781
1668	0.1917639006
1669	0.1916692608
1670	0.1916146533
1671	0.1915757147
1672	0.191491701
1673	0.1913994853
1674	0.1913149419
1675	0.191197709
1676	0.1911021079
1677	0.1910567623
1678	0.1910190969
1679	0.1909591589
1680	0.1909233902
1681	0.1908940322
1682	0.1908236996
1683	0.1907572625
1684	0.1907217176
1685	0.1906193452
1686	0.190502599
1687	0.1904201217
1688	0.1903904485
1689	0.190338273
1690	0.1902172226
1691	0.1901237605
1692	0.1900511719
1693	0.1899688795
1694	0.1898659878
1695	0.1897682501
1696	0.1896631909
1697	0.1895439423
1698	0.1894826169
1699	0.1893921094
1700	0.1892737513
1701	0.1892226432
1702	0.189147724
1703	0.1890842256
1704	0.1889865596
1705	0.1888584874
1706	0.1887982436
1707	0.188736944
1708	0.1886065308
1709	0.188549946
1710	0.188493748
1711	0.1884714964
1712	0.1883817354
1713	0.1882645664
1714	0.1881914029
1715	0.188132747
1716	0.188041962
1717	0.1880010667
1718	0.1879616481
1719	0.1879146285
1720	0.1878425109
1721	0.1878217511
1722	0.1877818358
1723	0.1877336887
1724	0.1876279301
1725	0.187521204
1726	0.1874374275
1727	0.1873489635
1728	0.1872869999
1729	0.1872467189
1730	0.1872263856
1731	0.1871507947
1732	0.1870827168
1733	0.1870546713
1734	0.1869983974
1735	0.1869501571
1736	0.186886151
1737	0.1868437076
1738	0.1867826949
1739	0.1867231596
1740	0.1866420604
1741	0.1865730941
1742	0.1864679033
1743	0.1863886564
1744	0.1863287937
1745	0.1862791368
1746	0.1862181538
1747	0.1861250701
1748	0.1860549346
1749	0.1859876596
1750	0.1858976711
1751	0.1858054121
1752	0.1857577264
1753	0.1857043058
1754	0.1856254153
1755	0.1855667063
1756	0.1854866047
1757	0.1854175932
1758	0.1853232087
1759	0.1852526226
1760	0.1851739842
1761	0.1850914046
1762	0.18502442
1763	0.184926469
1764	0.1848652933
1765	0.1847718146
1766	0.184705285
1767	0.1846233038
1768	0.1845366487
1769	0.1844804601
1770	0.184416211
1771	0.1843446659
1772	0.1842918572
1773	0.1842180278
1774	0.1841334093
1775	0.1840638834
1776	0.1840302072
1777	0.1839777769
1778	0.1839117107
1779	0.1838347234
1780	0.1837561616
1781	0.1836631967
1782	0.183605081
1783	0.1835418337
1784	0.1834858874
1785	0.1834457568
1786	0.1833376477
1787	0.1832771844
1788	0.183234128
1789	0.1831572792
1790	0.1831122539
1791	0.1830456575
1792	0.1829337585
1793	0.1828198388
1794	0.182749093
1795	0.1827016175
1796	0.1826708459
1797	0.1825507243
1798	0.1824757311
1799	0.1824069016
1800	0.1822993394
1801	0.1821985917
1802	0.1821440083
1803	0.1820838859
1804	0.1820252504
1805	0.1819851716
1806	0.1818380929
1807	0.1817313663
1808	0.1816590899
1809	0.181604797
1810	0.1815212796
1811	0.1814744937
1812	0.1813997662
1813	0.181379179
1814	0.1813177352
1815	0.1812232252
1816	0.1811757054
1817	0.1810901892
1818	0.1810390215
1819	0.1809740277
1820	0.1809029827
1821	0.1808397615
1822	0.1807569328
1823	0.1806786613
1824	0.1806252782
1825	0.1805278798
1826	0.1804898668
1827	0.1804441292
1828	0.1803890233
1829	0.1803306507
1830	0.1802419713
1831	0.1801766512
1832	0.1800573297
1833	0.1799844858
1834	0.1798928844
1835	0.1797871633
1836	0.1797360586
1837	0.1796415867
1838	0.1795931541
1839	0.1795262277
1840	0.1794642142
1841	0.1794187687
1842	0.1793034775
1843	0.1792572038
1844	0.1791886013
1845	0.1791442162
1846	0.1791030286
1847	0.1790324108
1848	0.1789393143
1849	0.1788249867
1850	0.1787861169
1851	0.1787397002
1852	0.1786344588
1853	0.1785490018
1854	0.178504481
1855	0.1784618078
1856	0.1784006014
1857	0.178311924
1858	0.1782498452
1859	0.1781916418
1860	0.1781523823
1861	0.1780936557
1862	0.1780386733
1863	0.177952404
1864	0.177879961
1865	0.1777773313
1866	0.1777377128
1867	0.1776414604
1868	0.1775331072
1869	0.1774604363
1870	0.1773762551
1871	0.1773305844
1872	0.1772380413
1873	0.1771696518
1874	0.1771496369
1875	0.1770833368
1876	0.1770254285
1877	0.1769493127
1878	0.1768718796
1879	0.1768194236
1880	0.1767687392
1881	0.1766869698
1882	0.176621259
1883	0.1765977588
1884	0.1765314525
1885	0.1764870438
1886	0.1764581291
1887	0.1763906314
1888	0.1763138426
1889	0.176264914
1890	0.1762314436
1891	0.1762087193
1892	0.1761556686
1893	0.1761078935
1894	0.1759440961
1895	0.1758957216
1896	0.1758465099
1897	0.1757981616
1898	0.1757028309
1899	0.1756174302
1900	0.1755398133
1901	0.1754921294
1902	0.1754022606
1903	0.1753166705
1904	0.1752819612
1905	0.1752487596
1906	0.1751859729
1907	0.175130756
1908	0.1750254318
1909	0.1749828493
1910	0.1749607476
1911	0.174867334
1912	0.1747905228
1913	0.174764484
1914	0.1747223589
1915	0.1746535393
1916	0.1745790178
1917	0.174525646
1918	0.1744744068
1919	0.1744127515
1920	0.1743574867
1921	0.1743157242
1922	0.1742282944
1923	0.1740988504
1924	0.1740408372
1925	0.174006586
1926	0.1739225976
1927	0.1738724094
1928	0.1738075958
1929	0.1737037279
1930	0.1736227341
1931	0.1735209214
1932	0.1734781305
1933	0.1734243675
1934	0.1733184121
1935	0.1732402546
1936	0.173177945
1937	0.1731422162
1938	0.1730361926
1939	0.1729814
1940	0.1729069209
1941	0.1728507133
1942	0.1727937445
1943	0.172701451
1944	0.1726469775
1945	0.17257336
1946	0.1725340147
1947	0.1724982061
1948	0.1724490311
1949	0.1724238856
1950	0.172350021
1951	0.1722838289
1952	0.1722081566
1953	0.1721635237
1954	0.1721362047
1955	0.1720840542
1956	0.1720445566
1957	0.1719707566
1958	0.1719181527
1959	0.1718410619
1960	0.1717398568
1961	0.1716746511
1962	0.1716316817
1963	0.1715476454
1964	0.1714663068
1965	0.1714136275
1966	0.1713539697
1967	0.1713116411
1968	0.1712349889
1969	0.171137506
1970	0.1710704453
1971	0.1709885734
1972	0.1709362565
1973	0.1708597595
1974	0.1707973669
1975	0.1707035921
1976	0.1706544985
1977	0.170576865
1978	0.1705082844
1979	0.1704120697
1980	0.1703493756
1981	0.1702802723
1982	0.1702169282
1983	0.1701766593
1984	0.1701123971
1985	0.1700566335
1986	0.1699797309
1987	0.1699007791
1988	0.1698163645
1989	0.1697470975
1990	0.1697041761
1991	0.1696116
1992	0.1695449254
1993	0.1695001927
1994	0.1694328773
1995	0.169357167
1996	0.1693092443
1997	0.1692300614
1998	0.1691618405
1999	0.1691369218
2000	0.1690824926
2001	0.1690076865
2002	0.1689604778
2003	0.1689085415
2004	0.1688741735
2005	0.1688230659
2006	0.1687515713
2007	0.1686817165
2008	0.1686291887
2009	0.1685949174
2010	0.1685519493
2011	0.1685189537
2012	0.1684785746
2013	0.1684368816
2014	0.1683747103
2015	0.1683268864
2016	0.1682831496
2017	0.1682177528
2018	0.1681591288
2019	0.1680923527
2020	0.1679780141
2021	0.1679304682
2022	0.1678886208
2023	0.1678519191
2024	0.1677900208
2025	0.167757302
2026	0.1677046707
2027	0.1676447056
2028	0.167562906
2029	0.1675245069
2030	0.167476932
2031	0.1674266089
2032	0.1673451186
2033	0.1673177557
2034	0.1672594508
2035	0.1671972838
2036	0.167146186
2037	0.1670978821
2038	0.167035584
2039	0.1669970861
2040	0.1668862106
2041	0.1668538208
2042	0.1668109013
2043	0.1667606473
2044	0.1667221828
2045	0.1666883605
2046	0.1665909061
2047	0.1665337685
2048	0.1664894109
2049	0.1664383648
2050	0.1663722647
2051	0.1663268726
2052	0.1662818748
2053	0.1662221135
2054	0.1661368353
2055	0.1660214575
2056	0.1659654165
2057	0.1659253653
2058	0.1658882711
2059	0.1658681294
2060	0.1658020567
2061	0.1657568021
2062	0.1656427474
2063	0.1655962993
2064	0.1655581964
2065	0.1655059337
2066	0.165471782
2067	0.1654039626
2068	0.1653278032
2069	0.1652981022
2070	0.1652590961
2071	0.1651792954
2072	0.1651339705
2073	0.1650929317
2074	0.1650405024
2075	0.1649669935
2076	0.1649248788
2077	0.1648871148
2078	0.164853126
2079	0.1648087201
2080	0.164768097
2081	0.1647380317
2082	0.1646870156
2083	0.1646005588
2084	0.1645313035
2085	0.1644856571
2086	0.1644296412
2087	0.1643972553
2088	0.1643500425
2089	0.1643276845
2090	0.1642924075
2091	0.1642553135
2092	0.1641985613
2093	0.1641534413
2094	0.1640816389
2095	0.1640070251
2096	0.1639476883
2097	0.1638973534
2098	0.1638396444
2099	0.1637647678
2100	0.1637118971
2101	0.1636360698
2102	0.1635618119
2103	0.163503528
2104	0.1634616991
2105	0.1633578275
2106	0.163294459
2107	0.1632579656
2108	0.1632026002
2109	0.1631506986
2110	0.1630992941
2111	0.1630579208
2112	0.1629697438
2113	0.1629160168
2114	0.1628692096
2115	0.1628167603
2116	0.1627658768
2117	0.1626967081
2118	0.1626755983
2119	0.1626197693
2120	0.1625756104
2121	0.1625424388
2122	0.162478691
2123	0.162395575
2124	0.1623662154
2125	0.1623257001
2126	0.1622994772
2127	0.1622320296
2128	0.1621770122
2129	0.1621513815
2130	0.1620625149
2131	0.1620037334
2132	0.1619666923
2133	0.1618939023
2134	0.1618402357
2135	0.1618061578
2136	0.1617731867
2137	0.1617181474
2138	0.1616929325
2139	0.1616207432
2140	0.1615921902
2141	0.1615551266
2142	0.1615120807
2143	0.1614526018
2144	0.1613792064
2145	0.1613382394
2146	0.1612998892
2147	0.1611912017
2148	0.1611311037
2149	0.1610775002
2150	0.1610158749
2151	0.1609826001
2152	0.1609019965
2153	0.1608434306
2154	0.1607974661
2155	0.1607389274
2156	0.1606796312
2157	0.1606403331
2158	0.1605937589
2159	0.160539916
2160	0.1604571408
2161	0.1603874433
2162	0.1603329999
2163	0.1602325804
2164	0.1601660445
2165	0.1601003189
2166	0.1600810763
2167	0.1599891103
2168	0.1599230682
2169	0.1598801793
2170	0.1598412793
2171	0.1598241949
2172	0.1597757689
2173	0.1597334352
2174	0.159694657
2175	0.1596448858
2176	0.1595980465
2177	0.1595200352
2178	0.1594429307
2179	0.1593971652
2180	0.1592966384
2181	0.1592628914
2182	0.1592202793
2183	0.1591451654
2184	0.1590810796
2185	0.1590574397
2186	0.1590238041
2187	0.1589373828
2188	0.1588661111
2189	0.1588232713
2190	0.1587479766
2191	0.1587041359
2192	0.1586537194
2193	0.1586043926
2194	0.1585684419
2195	0.1584645412
2196	0.1584217851
2197	0.158382851
2198	0.1583423253
2199	0.1582787844
2200	0.1582441846
2201	0.1581983489
2202	0.1581577364
2203	0.158097982
2204	0.1580436718
2205	0.1579929705
2206	0.1579031304
2207	0.1578638541
2208	0.1578280716
2209	0.1577843899
2210	0.1576888629
2211	0.1576431395
2212	0.1575803076
2213	0.157529618
2214	0.1574929258
2215	0.1574177549
2216	0.1573761325
2217	0.1573277715
2218	0.1572676016
2219	0.1572131547
2220	0.1571707382
2221	0.1571445821
2222	0.1571109763
2223	0.1570526084
2224	0.1570052665
2225	0.1569514175
2226	0.1568671413
2227	0.1568466903
2228	0.1568042416
2229	0.1567636945
2230	0.1567304737
2231	0.1566897003
2232	0.1566216214
2233	0.1565195569
2234	0.1564497609
2235	0.156416961
2236	0.1563347452
2237	0.1562766844
2238	0.1562320587
2239	0.1561823932
2240	0.1561432582
2241	0.1560543436
2242	0.1560313363
2243	0.1560121706
2244	0.155957714
2245	0.1559037221
2246	0.1558643451
2247	0.1558162382
2248	0.1557708481
2249	0.1557394266
2250	0.1557146851
2251	0.1556555712
2252	0.1556234329
2253	0.155578149
2254	0.1555286632
2255	0.1554578537
2256	0.155403952
2257	0.1553359065
2258	0.1552643688
2259	0.155220406
2260	0.1551949863
2261	0.1551311104
2262	0.1550985592
2263	0.1550422102
2264	0.1550051703
2265	0.1549626489
2266	0.1549417903
2267	0.1548830083
2268	0.1548410996
2269	0.1548085392
2270	0.154787667
2271	0.1547318563
2272	0.1546766789
2273	0.1546041405
2274	0.1545285807
2275	0.1544948055
2276	0.154464773
2277	0.1544162563
2278	0.1543868687
2279	0.1543247436
2280	0.1542541111
2281	0.1542159051
2282	0.1541852437
2283	0.1541559443
2284	0.1540870754
2285	0.1540344781
2286	0.1539832366
2287	0.1539412417
2288	0.1539003053
2289	0.1538411889
2290	0.1537818412
2291	0.1537533875
2292	0.1537125897
2293	0.1536721619
2294	0.1536225185
2295	0.1535728545
2296	0.1535367396
2297	0.1534780604
2298	0.1534322127
2299	0.1533799841
2300	0.1533120321
2301	0.1532686012
2302	0.1532332664
2303	0.1531859836
2304	0.1531535838
2305	0.1531214312
2306	0.1530437765
2307	0.1529662103
2308	0.1529208756
2309	0.1528824581
2310	0.1528451022
2311	0.1527830137
2312	0.1527153396
2313	0.1526784312
2314	0.1526650877
2315	0.1526197205
2316	0.1525694572
2317	0.1525117379
2318	0.1524818491
2319	0.1524358197
2320	0.1523701177
2321	0.1522937643
2322	0.1522620878
2323	0.1522124661
2324	0.152179708
2325	0.1521308067
2326	0.1520893228
2327	0.1520400168
2328	0.1520095541
2329	0.1519627551
2330	0.1519342441
2331	0.1518638682
2332	0.1518053308
2333	0.1517762245
2334	0.1517056037
2335	0.1516838883
2336	0.151651158
2337	0.1515887517
2338	0.1515219634
2339	0.1514400405
2340	0.1513911887
2341	0.1513169025
2342	0.1512980219
2343	0.1512190769
2344	0.1511702241
2345	0.1511263988
2346	0.1510620869
2347	0.1510217267
2348	0.1509791442
2349	0.1508856416
2350	0.1508366849
2351	0.1507373196
2352	0.150694009
2353	0.1506275658
2354	0.1505893001
2355	0.1505507957
2356	0.1504903319
2357	0.1504447533
2358	0.1504177227
2359	0.1503540511
2360	0.1502938562
2361	0.150265485
2362	0.1501566554
2363	0.1500865781
2364	0.1500536758
2365	0.1500008825
2366	0.1499770385
2367	0.1499401516
2368	0.1499014863
2369	0.1498465358
2370	0.1498151382
2371	0.1497670574
2372	0.1496998543
2373	0.1496751086
2374	0.1496103539
2375	0.1495575106
2376	0.1495314803
2377	0.1494995003
2378	0.1494657309
2379	0.1494244608
2380	0.1493815533
2381	0.1493311779
2382	0.1492798272
2383	0.1492023041
2384	0.1491618203
2385	0.1491210636
2386	0.1490985978
2387	0.1490501552
2388	0.1490216855
2389	0.1489921173
2390	0.1489507245
2391	0.1488957323
2392	0.1488412238
2393	0.1487965548
2394	0.1487491393
2395	0.148697488
2396	0.1486711227
2397	0.148643759
2398	0.1486161206
2399	0.148580358
2400	0.1485405957
2401	0.1485173875
2402	0.1484583469
2403	0.1484251414
2404	0.1483839654
2405	0.1483353558
2406	0.1482706258
2407	0.1482048545
2408	0.1481300936
2409	0.1481007615
2410	0.1480329081
2411	0.1479885502
2412	0.1479470914
2413	0.1479124131
2414	0.1478736662
2415	0.1478245202
2416	0.1477616836
2417	0.147683681
2418	0.147626236
2419	0.1475980821
2420	0.1475611221
2421	0.1475127422
2422	0.1474123221
2423	0.1473886364
2424	0.1473283502
2425	0.1472578181
2426	0.1471693696
2427	0.1470997494
2428	0.1470572869
2429	0.147026088
2430	0.1469869518
2431	0.1469511646
2432	0.1468865663
2433	0.1468481577
2434	0.1467929721
2435	0.1467592587
2436	0.1467144753
2437	0.1466941406
2438	0.1466520761
2439	0.1466208426
2440	0.1465721167
2441	0.146528156
2442	0.1464724204
2443	0.1464415973
2444	0.1464120453
2445	0.1463610678
2446	0.1462925318
2447	0.1462545263
2448	0.1462085095
2449	0.1461371637
2450	0.1460719035
2451	0.1460122369
2452	0.1459663702
2453	0.145929833
2454	0.1459167871
2455	0.1458955499
2456	0.1458433208
2457	0.1457838637
2458	0.1457509071
2459	0.1456988604
2460	0.1456723578
2461	0.1456216891
2462	0.1455816288
2463	0.1455371327
2464	0.1454981909
2465	0.1454586829
2466	0.1454318312
2467	0.1454141885
2468	0.1453528298
2469	0.1452854331
2470	0.1452348823
2471	0.1451588557
2472	0.1451013838
2473	0.1450587078
2474	0.1450285062
2475	0.1449804861
2476	0.1449137841
2477	0.144867387
2478	0.1448444315
2479	0.1447679968
2480	0.1447437803
2481	0.1446618934
2482	0.1446303357
2483	0.1445915935
2484	0.1445330645
2485	0.1444765407
2486	0.1444230537
2487	0.1443833603
2488	0.144358792
2489	0.1442899401
2490	0.1442647641
2491	0.1442096063
2492	0.1441719931
2493	0.1441060589
2494	0.144045677
2495	0.1440286624
2496	0.1439672675
2497	0.1438945746
2498	0.1438385553
2499	0.143787277
2500	0.1437512044
2501	0.1436869803
2502	0.1436565146
2503	0.1436047271
2504	0.1435442503
2505	0.1435135798
2506	0.1434682275
2507	0.1433979085
2508	0.1433551908
2509	0.143328917
2510	0.143283269
2511	0.1432407623
2512	0.143173941
2513	0.1431085824
2514	0.1430780932
2515	0.1430279863
2516	0.1429969896
2517	0.1429432971
2518	0.1428846897
2519	0.1428509457
2520	0.1427966057
2521	0.1427296661
2522	0.1426735745
2523	0.1426420243
2524	0.1425957776
2525	0.1425637074
2526	0.1425380129
2527	0.142493268
2528	0.1424620018
2529	0.1424239791
2530	0.1423983725
2531	0.1423650312
2532	0.1423034425
2533	0.1422432948
2534	0.1421827559
2535	0.1421499253
2536	0.1421210675
2537	0.1420939973
2538	0.14203378
2539	0.1420035957
2540	0.1419607718
2541	0.1419313821
2542	0.1418979599
2543	0.1418308365
2544	0.1417877315
2545	0.1417257419
2546	0.1416762968
2547	0.1416298668
2548	0.1415583352
2549	0.1415003094
2550	0.141457048
2551	0.1413983996
2552	0.1413467182
2553	0.1412708985
2554	0.1412077123
2555	0.1411876898
2556	0.1411513914
2557	0.1411122125
2558	0.1410878677
2559	0.1410719969
2560	0.1410252738
2561	0.1409968025
2562	0.1409381823
2563	0.1408915704
2564	0.1408541743
2565	0.1407993531
2566	0.140737846
2567	0.1407007052
2568	0.1406713307
2569	0.1406147911
2570	0.1405683718
2571	0.140556824
2572	0.1405109176
2573	0.1404672448
2574	0.1404462787
2575	0.1404198346
2576	0.1403664782
2577	0.1403300722
2578	0.1402919004
2579	0.1402452752
2580	0.1401679427
2581	0.1401214962
2582	0.1400658397
2583	0.1400218324
2584	0.1399909833
2585	0.1399252789
2586	0.1398756519
2587	0.1398612492
2588	0.139818699
2589	0.1397867811
2590	0.1397553149
2591	0.1396902126
2592	0.1396295008
2593	0.1395958207
2594	0.1395332742
2595	0.1394928711
2596	0.1394741822
2597	0.1394229337
2598	0.1393977621
2599	0.1393338347
2600	0.1392704849
2601	0.1392288354
2602	0.1391998635
2603	0.1391537781
2604	0.1391351827
2605	0.1391037621
2606	0.1390851138
2607	0.1390416745
2608	0.1390037122
2609	0.1389249608
2610	0.1388898341
2611	0.1388214569
2612	0.1387887977
2613	0.1387314062
2614	0.1386763782
2615	0.1386355065
2616	0.1385934965
2617	0.1385645017
2618	0.1385304757
2619	0.1384324249
2620	0.1383904695
2621	0.1383425296
2622	0.1383008653
2623	0.1382726589
2624	0.1382303318
2625	0.138186521
2626	0.1381494772
2627	0.1381019778
2628	0.1380621105
2629	0.1380125493
2630	0.1379773566
2631	0.1379319601
2632	0.1378860532
2633	0.1378604937
2634	0.1378239229
2635	0.1377803374
2636	0.1377239324
2637	0.1376737655
2638	0.1376367928
2639	0.1376145111
2640	0.1375665689
2641	0.1375366119
2642	0.1374926664
2643	0.1374356105
2644	0.1373922483
2645	0.1373646781
2646	0.1373106158
2647	0.1372729409
2648	0.1372236482
2649	0.1371621065
2650	0.1371453444
2651	0.1371201647
2652	0.1370707466
2653	0.1370553724
2654	0.1370262507
2655	0.1369929284
2656	0.1369610591
2657	0.1369160959
2658	0.1368751323
2659	0.136850027
2660	0.1367961062
2661	0.1367480458
2662	0.1367016218
2663	0.136645391
2664	0.1366022185
2665	0.1365541004
2666	0.1365003342
2667	0.136431703
2668	0.1363955441
2669	0.1363472484
2670	0.1363093655
2671	0.1362709564
2672	0.1362251501
2673	0.1361988922
2674	0.1361605869
2675	0.1361387974
2676	0.1360835892
2677	0.1360491164
2678	0.1360265116
2679	0.13597436
2680	0.135953312
2681	0.1359073204
2682	0.1358605661
2683	0.1358099296
2684	0.1357542134
2685	0.1356883901
2686	0.1356486101
2687	0.1355946618
2688	0.1355317973
2689	0.1354753349
2690	0.1354541606
2691	0.1353977305
2692	0.135370621
2693	0.1353460326
2694	0.1353191406
2695	0.1352858197
2696	0.1352201841
2697	0.1351764735
2698	0.1351424647
2699	0.1351148515
2700	0.1350829223
2701	0.1350569368
2702	0.1350140599
2703	0.1349828596
2704	0.1349259257
2705	0.1348922953
2706	0.1348216557
2707	0.1347984005
2708	0.1347804975
2709	0.1347249526
2710	0.1346903811
2711	0.1346603036
2712	0.1346160568
2713	0.134586875
2714	0.1345483777
2715	0.1345117696
2716	0.1344695471
2717	0.1344315085
2718	0.1343874906
2719	0.1343357069
2720	0.1343034103
2721	0.1342577615
2722	0.1342229494
2723	0.1341903788
2724	0.1341526404
2725	0.134120579
2726	0.1340852294
2727	0.1340260913
2728	0.1340003036
2729	0.1339485755
2730	0.1339053949
2731	0.1338752398
2732	0.1338479245
2733	0.1338055025
2734	0.1337686946
2735	0.1337433152
2736	0.1336999315
2737	0.1336337369
2738	0.1335970408
2739	0.1335376312
2740	0.1335068614
2741	0.133473688
2742	0.1334226643
2743	0.1333775559
2744	0.1333414523
2745	0.1333092807
2746	0.1332738245
2747	0.1332120537
2748	0.1331667376
2749	0.1331347933
2750	0.1331243968
2751	0.1331103508
2752	0.1330749925
2753	0.1330342115
2754	0.1329717271
2755	0.1329350977
2756	0.1329102942
2757	0.1328840344
2758	0.1328274576
2759	0.1327928289
2760	0.1327656525
2761	0.1327293613
2762	0.1326740141
2763	0.132618284
2764	0.1325829559
2765	0.1325597207
2766	0.1325191037
2767	0.1324726286
2768	0.1324480095
2769	0.1324160686
2770	0.1323471451
2771	0.1323043787
2772	0.1322378759
2773	0.132171502
2774	0.132109066
2775	0.1320757824
2776	0.1320494802
2777	0.1319924928
2778	0.1319652543
2779	0.1319208706
2780	0.1318879126
2781	0.131847749
2782	0.131807375
2783	0.1317627242
2784	0.1317376963
2785	0.13166653
2786	0.1316268892
2787	0.1316007715
2788	0.1315352472
2789	0.1314976934
2790	0.1314402715
2791	0.1314163685
2792	0.1313863133
2793	0.1313550449
2794	0.1313157503
2795	0.1312606964
2796	0.1312264911
2797	0.1312094673
2798	0.1311957123
2799	0.1311432343
2800	0.1311208349
2801	0.1310997976
2802	0.1310507261
2803	0.1310196339
2804	0.1309431855
2805	0.1309012276
2806	0.130869448
2807	0.1308238311
2808	0.1307852387
2809	0.1307506814
2810	0.1307140793
2811	0.1306978718
2812	0.1306556773
2813	0.1306113506
2814	0.1305857274
2815	0.1305470549
2816	0.1305131279
2817	0.1304804869
2818	0.1304444105
2819	0.1303778474
2820	0.1303564006
2821	0.1303233149
2822	0.130268028
2823	0.1302380325
2824	0.1301998363
2825	0.1301445043
2826	0.130098242
2827	0.1300702378
2828	0.1300508312
2829	0.1300116069
2830	0.1299850614
2831	0.1299407121
2832	0.1298934768
2833	0.1298426799
2834	0.12979283
2835	0.1297631595
2836	0.1297255184
2837	0.129697979
2838	0.1296312447
2839	0.1295886021
2840	0.1295613721
2841	0.1294942509
2842	0.1294428275
2843	0.12940821
2844	0.1293769632
2845	0.1293597363
2846	0.1293256743
2847	0.1292885121
2848	0.129241108
2849	0.1292118886
2850	0.1291700344
2851	0.1291213272
2852	0.1290755732
2853	0.1290422384
2854	0.1290057344
2855	0.1289822589
2856	0.1289450024
2857	0.1289059654
2858	0.128863699
2859	0.1288470831
2860	0.1288155157
2861	0.1287898731
2862	0.128737195
2863	0.1287032255
2864	0.1286681328
2865	0.128626458
2866	0.128597094
2867	0.1285688794
2868	0.128542301
2869	0.1284931847
2870	0.1284456807
2871	0.1283980727
2872	0.1283685043
2873	0.1283223692
2874	0.12827885
2875	0.1282332805
2876	0.1281952932
2877	0.1281485993
2878	0.1281020183
2879	0.1280542889
2880	0.1280067802
2881	0.1279619369
2882	0.1279294492
2883	0.1279119374
2884	0.1278688089
2885	0.1278354075
2886	0.1278155681
2887	0.1277866101
2888	0.127759771
2889	0.12771619
2890	0.1276748315
2891	0.1276523222
2892	0.12762589
2893	0.1275947614
2894	0.127575187
2895	0.1275318522
2896	0.1275062404
2897	0.1274682834
2898	0.127429787
2899	0.1274018159
2900	0.1273648094
2901	0.1273273331
2902	0.1272909961
2903	0.1272461792
2904	0.1272123937
2905	0.1271835299
2906	0.1271592649
2907	0.1271306325
2908	0.1270795272
2909	0.1270489534
2910	0.1270233293
2911	0.1269948256
2912	0.126965054
2913	0.1269278156
2914	0.1268938742
2915	0.126864425
2916	0.1268259183
2917	0.1267788118
2918	0.1267505456
2919	0.1267153091
2920	0.1266916483
2921	0.1266344224
2922	0.1265970017
2923	0.1265756285
2924	0.1265490422
2925	0.1265015041
2926	0.1264624822
2927	0.1264416582
2928	0.1264090943
2929	0.1263734478
